mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[4.38173, -2.04944, 0.00142172]","[0.0, 680697.0, 880145.6]","[0.0,0.5,1.0]",8760,42790.9,26160.7,-0.10234,-0.538001,79098.56475846487,7.73722,343.5047554969226,127.59644042963092,1.125,1.125,323.6171677507915,0.0,0.0,0.0,0.0
"[3.31529, -0.140734, 1.98655e-05]","[0.0, 5966427.0, 7633792.0]","[0.0,0.5,1.0]",2924,117604.0,93403.2,-0.476715,-0.81014,140663.68739174528,12.8498,23.56713146265162,236.9441565433293,-1.0,1.287,431.42644713851445,88.89476128409781,0.0,0.0,0.0
[3.27236],[0.0],[0.0],5934,568657.0,470929.0,0.998,0.327444,63919.35885217823,6.43135,4.601020860492368,916.9756608151682,2.277,2.277,1658.778302896505,0.0,0.0,0.0,0.0
"[6.08461, -1.77704, 0.000374659]","[0.0, 511591.5, 801315.9]","[0.0,0.5,1.0]",2545,53890.1,40953.6,-0.0378347,-0.605206,122911.85454415483,11.398,108.13512817896108,140.50929651570573,1.425,1.425,393.9782621995019,0.0,0.0,0.0,0.0
"[2.24267, -0.405157, 6.85698e-06]","[0.0, 7350382.0, 10563870.0]","[0.0,0.5,1.0]",1263,58263.8,48878.6,-0.994356,-0.952574,139446.48592507013,12.7507,73.43837798026051,131.17797264392826,-1.0,1.977,196.44618598784012,83.49803650749442,0.0,0.0,0.0
"[1.69272, -0.249007, 3.08249e-05]","[0.0, 6550273.0, 7471331.0]","[0.0,0.5,1.0]",3899,253985.0,156606.0,0.656029,0.391906,155803.11043092312,14.0775,7.0201632006778745,371.59886649821374,0.768,0.768,483.46711973689054,185.43006843047232,2.06312346598955,0.0,0.0
"[-4.87925, 12.8977, -7.04324, 3.48461, 0.127695]","[1556167.0, 1506813.0, 1530665.0, 0.0, 1632510.0]","[0.5,0.0,0.5,0.0,1.0]",9328,65069.3,22250.4,-0.118818,0.498394,88445.35731468008,8.52987,248.62587219023737,132.36081229892207,1.479,1.479,705.7760381060386,0.0,0.0,0.0,0.0
"[1.87759, -0.557091, 0.000432906]","[0.0, 5116388.0, 6237001.0]","[0.0,0.5,1.0]",6552,68726.9,4963.69,0.110299,-0.077496,81960.95309342735,7.98079,1100.8325067240482,62.28429655801357,-1.0,0.591,97.19371990945201,0.0,0.0,0.0,0.0
"[-1.33194, 3.31972, 2.04323, -1.91228, 0.00114239]","[2149689.0, 1638284.0, 0.0, 1884674.0, 3556262.0]","[0.5,0.0,0.0,0.5,1.0]",3243,560923.0,162272.0,0.347408,0.0856207,79098.68209097504,7.73723,9.195175100148624,415.5744442439929,-1.0,1.104,594.028745103454,1064.709512062707,14.046108834536199,0.0,0.0
"[1.7132, -0.441898, 0.000241399]","[0.0, 6408756.0, 7496425.0]","[0.0,0.5,1.0]",4231,70697.2,16484.2,-0.182234,0.0754431,161524.88661398226,14.5393,136.65445440421138,81.64788938170946,-1.0,0.475,119.86787229372196,0.0,0.0,0.0,0.0
"[-2.6611, 2.76391, 6.81498e-05]","[1819963.0, 0.0, 3225160.0]","[0.5,0.0,1.0]",7023,265978.0,57202.3,0.997748,0.653812,150788.2916903509,13.6718,17.782108734047927,425.8493188798417,-1.0,1.086,707.9749729187606,694.6917085806622,0.0,0.0,0.0
"[-0.58173, 3.34749, 0.000516787]","[18012780.0, 0.0, 21426780.0]","[0.5,0.0,1.0]",1501,199172.0,1764.52,0.357756,0.137239,76058.95345212247,7.47771,1643.128000255651,36.85174995291273,-1.0,0.83,73.05330135143649,0.0,0.0,0.0,0.0
"[3.47336, -0.116217, 0.00123649]","[0.0, 17233910.0, 17534030.0]","[0.0,0.5,1.0]",8694,117870.0,69352.2,0.10497,-0.786039,198177.45936795327,17.4734,18.82042832395346,192.5513692557325,1.38,1.38,358.85707304436534,65.99021969670314,0.0,0.0,0.0
[8.20914],[0.0],[0.0],1281,150209.0,10201.0,-0.530526,-0.647258,92214.83873095324,8.84746,272.3846180050773,55.899527383618285,1.621,1.621,160.1610720696373,0.0,0.0,0.0,0.0
"[2.01355, -0.300389, 2.05038e-05]","[0.0, 9885732.0, 11414200.0]","[0.0,0.5,1.0]",1400,570842.0,81022.7,-0.300585,-0.809143,198119.6317113749,17.4688,4.889837688414161,35.82459135763653,-1.0,1.755,50.834956281291326,19.634654234441335,0.16221776880760724,0.0,0.0
"[2.59899, -0.273179, 0.00224195]","[0.0, 16680980.0, 17185120.0]","[0.0,0.5,1.0]",450,4168.45,1440.74,-0.384629,0.682613,29040.27086688816,3.28853,90838.7795825084,26.9984694314833,-1.0,0.62,45.773442269583434,0.0,0.0,0.0,0.0
"[-0.663995, 2.48671, 0.000473995]","[183853.8, 0.0, 256752.0]","[0.5,0.0,1.0]",5367,410278.0,14410.1,0.939879,0.683243,79100.79407880061,7.73741,119.0575701542148,240.77307347992087,-1.0,1.095,427.4097776003179,0.0,0.0,0.0,0.0
"[-1.00692, 1.59436, 2.66298e-06]","[10935230.0, 0.0, 15986600.0]","[0.5,0.0,1.0]",5737,91074.7,13026.8,-0.664625,-0.783381,103564.99761039624,9.79741,261.2592988900555,67.18724669773917,-1.0,1.211,108.36289960774909,0.0,0.0,0.0,0.0
"[2.12096, -0.242945, 2.73491e-05]","[0.0, 21217820.0, 24480090.0]","[0.0,0.5,1.0]",6512,151524.0,15629.4,-0.560908,-0.396467,122258.71622028094,11.3443,122.58151635190688,68.83711495912885,-1.0,1.413,100.25104291607275,33.93134590721338,0.0,0.0,0.0
"[3.54757, -0.128722, 4.9107e-06]","[0.0, 3422331.0, 4300065.0]","[0.0,0.5,1.0]",154,51573.4,24824.8,0.334529,-0.799894,151555.16457860076,13.7339,130.07908497816769,108.02959754124498,-1.0,1.952,207.13240501276894,0.0,0.0,0.0,0.0
[4.59564],[0.0],[0.0],3583,185183.0,15021.3,-0.16682,0.0351991,185173.4943637075,16.4368,62.26979471670544,53.65571331138219,2.926,2.926,115.02413428187815,0.0,0.0,0.0,0.0
