mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[1.92881, -0.633461, 9.18297e-05]","[0.0, 3797558.0, 5293960.0]","[0.0,0.5,1.0]",8948,124906.0,35871.2,0.926556,0.589108,202254.42001030792,17.7975,31.71611129752744,225.28458156649475,-1.0,0.275,312.87884101512344,179.3175874487082,0.0,0.0,0.0
"[1.89196, -0.963463, 2.19861e-06]","[0.0, 2857380.0, 4975330.0]","[0.0,0.5,1.0]",7777,24144.7,13497.0,-0.884532,0.549408,77244.66788037476,7.57905,994.206666198614,81.17622477196755,-1.0,0.807,137.1716124488743,0.0,0.0,0.0,0.0
"[2.50261, -1.22852]","[0.0, 21437650.0]","[0.0,0.5]",5831,195471.0,17203.1,0.795839,-0.655147,181241.9406449851,16.1225,54.1688671443668,128.53346109637636,-1.0,0.982,203.33530429725212,142.46471635257328,0.0,0.0,0.0
[3.6685],[0.0],[0.0],3466,7560.49,7212.48,-0.526578,0.0250128,91767.63535437478,8.80984,3479.073481055112,40.70072434670604,-1.0,1.121,77.95543514321703,0.0,0.0,0.0,0.0
"[1.77164, -0.181049, 0.00444506]","[0.0, 4639794.0, 4813668.0]","[0.0,0.5,1.0]",1045,173100.0,11027.7,0.13887,0.564271,127665.50945275964,11.7882,148.0620959885357,68.83129727794964,-1.0,0.634,96.29333814187395,0.0,0.0,0.0,0.0
"[-1.41429, 2.11157, 3.46166, -2.51133, 0.000235137]","[809025.3, 0.0, 537970.5, 639112.4, 1861102.0]","[0.5,0.0,0.0,0.5,1.0]",1733,39214.1,1100.0,-0.374948,-0.891708,204663.2415083269,17.9888,2044.207051627462,12.54315471445663,-1.0,0.71,38.65873770247476,0.0,0.0,0.0,0.0
"[1.84702, -0.372197, 4.29622e-05]","[0.0, 29691020.0, 31971140.0]","[0.0,0.5,1.0]",6109,5143.39,1452.15,0.874203,-0.969572,98212.7320949906,9.35058,17752.529054464307,17.86988655853267,-1.0,0.906,26.621093119712018,0.0,0.0,0.0,0.0
[3.34392],[0.0],[0.0],5590,5952.3,1100.0,0.639797,0.396623,171542.74314469052,15.3452,9670.0305643373,13.73399555425278,-1.0,1.187,25.114517672019335,0.0,0.0,0.0,0.0
"[1.53253, -0.451612, 0.0395663]","[0.0, 6543453.0, 6579655.0]","[0.0,0.5,1.0]",8709,13092.1,1100.0,-0.407547,-0.068011,169149.93418615806,15.153,5661.133776872566,15.588933750924625,-1.0,0.471,22.17636534871899,0.0,0.0,0.0,0.0
"[1.46792, -0.387849, 0.00902286]","[0.0, 3723799.0, 3775615.0]","[0.0,0.5,1.0]",5440,30860.7,5881.04,-0.951015,-0.792419,153228.15216346446,13.8693,708.0833844217165,34.14178025500133,0.69,0.69,46.62312131105723,0.0,0.0,0.0,0.0
"[2.34947, -0.26307]","[0.0, 16898720.0]","[0.0,0.5]",3817,41198.2,4382.01,-0.826714,0.00178068,87071.80186689431,8.41386,1638.5936209170495,43.03736736280948,-1.0,1.159,69.56281872325393,0.0,0.0,0.0,0.0
"[2.57406, -0.658735, 0.000377359]","[0.0, 40669560.0, 42183510.0]","[0.0,0.5,1.0]",6591,95144.0,14436.9,0.242942,-0.140086,87306.10294234517,8.43366,287.4849228091928,115.38652589418729,1.329,1.329,185.1247267772006,93.67739929812316,0.0,0.0,0.0
[3.99408],[0.0],[0.0],8266,392508.0,12999.2,0.387732,-0.385539,204772.83232076323,17.9975,36.919720804799816,31.9091353803509,1.399,1.399,63.77102775395402,0.0,0.0,0.0,0.0
