mu_list,td_list,n_list,idx,m1,m2,a1,a2,Dl_s,z_merge,duration_time,Mean_SNR,z_lens_sbh,z_lens_hh,Signal_1,Signal_2,Signal_3,Signal_4,Signal_5
"[2.39423, -2.6174, 0.000194647]","[0.0, 4140197.0, 6615268.0]","[0.0,0.5,1.0]",1034,38375.2,15245.3,0.82608,0.863732,97714.19060233363,9.30886,458.7905021497031,112.26953758462724,-1.0,1.441,251.33899122142998,0.0,0.0,0.0,0.0
"[1.78202, -0.383447, 0.000773781]","[0.0, 1386274.0, 1542933.0]","[0.0,0.5,1.0]",8756,592449.0,475578.0,0.998,0.767393,45192.39486376577,4.77688,6.743667527235043,1846.481108058968,-1.0,0.905,2464.910504160288,1144.5513812881147,0.0,0.0,0.0
"[1.5939, 3.12031e-06, -0.166404]","[0.0, 19334710.0, 15239740.0]","[0.0,1.0,0.5]",2123,2479620.0,1441790.0,0.947465,0.981426,33648.302079924564,3.72118,1.0389503816322352,1306.6893393492762,-1.0,0.926,1649.6920565457376,533.0331616967259,2.3081882154050164,0.0,0.0
"[3.01336, -0.0281622]","[0.0, 38187400.0]","[0.0,0.5]",5105,229085.0,70344.6,0.998,0.998,70171.26701367214,6.97233,45.33399778795835,590.2100458950724,-1.0,1.021,1024.5475209805306,99.04667173011548,0.0,0.0,0.0
"[2.42921, -0.256917, 7.58563e-06]","[0.0, 12379630.0, 16369080.0]","[0.0,0.5,1.0]",5943,90804.9,53837.0,0.8514,0.998,35271.74277082665,3.87187,266.55502075089845,421.4010327722671,-1.0,1.704,690.6523279270153,0.0,0.0,0.0,0.0
[4.18703],[0.0],[0.0],3691,416445.0,275560.0,-0.311343,0.998,14258.0770412259,1.82704,47.385657230708496,2083.1496075594514,0.584,0.584,4262.589369506151,0.0,0.0,0.0,0.0
"[1.92344, -0.285654, 0.00306922]","[0.0, 9512692.0, 9888463.0]","[0.0,0.5,1.0]",3997,168328.0,138687.0,0.998,0.655007,63524.39573876875,6.39701,35.75352878381366,693.0600580121193,-1.0,1.18,961.1920991258634,372.40176175859006,0.0,0.0,0.0
"[2.61392, -0.661621, 5.72181e-05]","[0.0, 3456652.0, 5291776.0]","[0.0,0.5,1.0]",143,5846.15,3040.59,0.953925,0.998,19129.25616495572,2.32524,54671.40293834104,53.21510106991222,-1.0,0.984,96.31195630751759,0.0,0.0,0.0,0.0
[14.1249],[0.0],[0.0],4030,470069.0,252618.0,0.835893,0.864531,26925.75140311572,3.08722,25.120736719741977,1935.0605327531,-1.0,1.363,7272.55888103443,0.0,0.0,0.0,0.0
[5.75572],[0.0],[0.0],3814,245587.0,26550.5,0.923499,0.998,90920.9250666925,8.73857,77.73721942998455,296.63980941763816,1.557,1.557,711.6709896187438,0.0,0.0,0.0,0.0
