m1,m2,a1,a2,Dl_s,z_merger,d2N_dzdt,duration_time,Mean_SNR
30977.2,15679.4,0.696625,0.536685,84687.52916311618,8.21211,2.5861876190587665e-10,636.3722208141057,106.47066315687294
426978.0,366047.0,0.997863,0.998,51385.2221492692,5.33058,1.7196885596741117e-11,9.47236716629823,1703.2905126674298
521881.0,409974.0,0.625322,0.975762,49492.432790900544,5.16213,2.7021150231614377e-11,7.627316011003064,1457.331587948133
30900800.0,22269900.0,0.143876,0.419155,20586.69582094797,2.47048,7.030302075150493e-12,0.0,181.77240910572
504811.0,488353.0,0.713384,0.883158,21631.06804629144,2.57367,3.342553865124772e-11,16.81913358737608,2860.419371218023
675021.0,220728.0,0.943805,0.945238,38008.837309187154,4.12413,1.3460461482348611e-11,14.729305854770042,1807.377766932328
778106.0,732778.0,0.802332,-0.384329,30613.299123727928,3.4371,3.765769714885323e-11,5.799473749018574,1374.1286177280483
852683.0,787654.0,0.998,0.998,28469.42063953229,3.23437,9.992670421733374e-12,5.466891426635269,3272.972591174162
443070.0,310294.0,0.964998,0.946537,49251.04635348693,5.1406,1.4220380600569228e-11,11.144076472588708,1627.7184480247847
451903.0,308296.0,0.652752,0.758096,65825.53515989936,6.5968,1.7385304995038323e-11,7.721179480222955,1010.4392062291554
97471.4,75063.8,0.843846,0.966703,49508.24548678367,5.16354,6.826734417877257e-11,127.6317576626264,448.4940007209587
317860.0,172679.0,0.994535,0.998,49667.97199743235,5.17778,9.750120097413243e-12,23.991662618256814,1181.7400344693915
780786.0,602759.0,0.998,0.998,16691.96308743392,2.0787,7.01065153093414e-11,12.60554036134094,4755.950341765024
478686.0,453939.0,0.996256,0.976167,33605.546964479225,3.7172,1.6506313649294143e-11,11.753156524299358,2400.9143849913416
1048710.0,453462.0,0.994357,0.998,65265.51597939215,6.54824,1.951355869357824e-11,2.804263499837038,1068.5131005860767
73342.3,29388.2,0.732304,0.176828,2814.0625240243035,0.484829,2.9494755420584246e-11,3908.021757706443,1311.2237300341276
121530.0,103415.0,0.859402,0.78842,78063.35878802271,7.64894,3.4123741147279613e-11,46.14161265844506,487.3456105821644
9891190.0,1825350.0,0.287382,0.997475,20480.22635706785,2.45992,1.0234907087677512e-11,0.1076372965226926,461.8225458376486
548050.0,528542.0,-0.488399,0.969662,31915.77532611152,3.55941,2.052491862579754e-11,9.781193533028164,1626.202374453743
1103190.0,520924.0,0.998,0.998,26025.382699316604,3.0009,1.1044325144070389e-11,7.007627487209384,3561.7735817193206
557996.0,228138.0,0.977041,0.631873,16814.737060691274,2.09124,1.3942717747822752e-11,38.39741268395536,2548.962196634732
486121.0,284779.0,0.998,0.998,39707.34053969949,4.27962,1.839640687990839e-11,14.355754189835476,1900.6235628010627
288976.0,224482.0,0.91795,0.97071,28430.78989549152,3.2307,1.5122573036471593e-11,38.756161802035365,1542.075901898622
5903.93,4185.92,0.998,0.998,71346.16665438455,7.07348,9.6721043901895e-10,9353.48972583762,34.30032667493405
